iterID,x1,x2,f1,f2,Expected_f1,Uncertainty_f1,Acquisition_f1,Expected_f2,Uncertainty_f2,Acquisition_f2,Hypervolume_indicator
0,-0.7106268813150978,-1.270357001099037,0.9973156904852002,0.2718609172770533,0.0,0.0,0.0,0.0,0.0,0.0,0.05367916092565042
0,0.6302458132865123,0.28642132489915273,0.1671351222171964,0.937688548602501,0.0,0.0,0.0,0.0,0.0,0.0,0.05367916092565042
0,1.5969717661296943,0.9547859941071684,0.5739526053869141,0.9996874248222052,0.0,0.0,0.0,0.0,0.0,0.0,0.05367916092565042
1,-0.4979199747633687,-1.270359886041859,0.9953106622095287,0.303030187732929,0.6942369287446102,0.9633937575127866,0.3386096838229153,0.5732930831581289,0.9380295917743534,-0.4951091322398689,0.06075354171487826
1,0.6302376122545246,0.4648532295807617,0.0625535590266123,0.9576581912063267,0.3913706880467456,0.8913910458690691,-0.5549533196875962,0.8006798056516287,0.9494241554251993,0.19506856218167623,0.06075354171487826
1,-0.5953347022022286,-1.2703569401324635,0.9963268900825087,0.28089201098429406,0.8422014182493842,0.7787586364168854,0.7751574923542793,0.41498447189122606,0.7230330689284774,-0.975616837936674,0.06075354171487826
1,0.6302140108117209,0.5933575782858718,0.018674803353336156,0.9691813252894069,0.5160013038025303,0.9901879973759274,-0.18724872809133425,0.7508535362895926,0.9997130042331415,0.043832908081864234,0.06075354171487826
2,-0.9235997820159825,0.5202232966516953,0.9323987856315128,0.7884318984911072,0.035418123861672646,0.13856856587110547,-1.1977237852087228,0.4354472559738255,0.48422200775750185,-0.707792338712057,0.0895576529569524
2,-0.7003864986039219,-2.0,0.9999094369674473,0.8120572788768371,0.6048229214223468,0.788783952160161,0.14200926937860459,0.26501437907230135,0.22416308923821743,-1.2128667139876441,0.0895576529569524
2,-0.8590409965021983,0.024776114061849874,0.9459796256530982,0.4280688020497755,0.3294060348066236,0.49162700899566303,-0.5060096942327732,0.38296801746466963,0.37323393746994793,-0.8633134980495569,0.0895576529569524
2,-0.8906662421720337,0.26143405536382147,0.9361681382432717,0.6215856152208761,0.18429727145466857,0.1396944218799968,-0.8474311357199937,0.4082702682689964,0.428867476652045,-0.7883307907785557,0.0895576529569524
3,-0.025201870106180024,-0.07523871238182389,0.6828373141150357,0.5786331993310431,0.6099702876860228,0.3903461223888804,-0.2122404448890287,0.6001076189680353,0.4310103034808495,-0.24544662428402209,0.257082779602378
3,-0.2772835424066964,-0.3534805649692627,0.8767905871760963,0.26640598567582074,0.8188646935290879,0.3393527443988985,0.3201465545114228,0.3497601424597062,0.4104078462704736,-1.1244491557506322,0.257082779602378
3,0.18480049294452439,0.19097392097798904,0.41678360592224994,0.7985164489126346,0.36280490327889686,0.3344346727918132,-0.8421646251422137,0.7956155578215902,0.35145776028538017,0.4410071621529923,0.257082779602378
3,-0.48417514514317084,-0.4969668195515471,0.9432412735270849,0.08958734736849183,0.9118984783831191,0.24872336615739896,0.5572518870425149,0.20898953327474867,0.34264202126654025,-1.6187130626830344,0.257082779602378
4,-0.16295296100454548,-0.18717364379838397,0.7891780695836299,0.432454210973918,0.7885637800552294,0.02044846287710553,0.24259936566028895,0.4358285920804742,0.02365552089411596,-0.56868518462948,0.29502180847181203
4,0.08780543174592914,0.043068684239705224,0.5615373973887023,0.6971896736710612,0.5625004728584633,0.015637887643897765,-0.39854781218370317,0.6960135997118839,0.018660560792103636,0.29630884718430295,0.29502180847181203
4,0.3165337468609848,0.3075781589906912,0.2681432018458424,0.8747477353927383,0.26587154855733547,0.03086717026622255,-1.239828956129065,0.874024941709932,0.03486250389164199,0.8881136933790046,0.29502180847181203
4,-0.07457618918059161,-0.13838562122177978,0.7344323500518811,0.5149671738808244,0.7342008441576133,0.00906007277528983,0.0884184711034699,0.5151030695425937,0.011073746093005939,-0.30513445008050155,0.29502180847181203
5,-0.2458731422074707,-0.2422743698194718,0.8362632468081803,0.3487134993248687,0.8363044139586767,0.00475535737945988,0.4767999441235986,0.3488467293605031,0.00593083113689145,-0.9433040033865154,0.30783170209082494
5,0.08719268428148919,0.16102487494877993,0.49464743049107107,0.7495670886344428,0.49246321544057536,0.012318741449567365,-0.5645930095834046,0.7496183181618763,0.015447995351667456,0.4948497122721278,0.30783170209082494
5,0.013113357687755123,0.004124208770006632,0.6231135644893843,0.6410479875609455,0.6227061881845591,0.004088564978411336,-0.1701256953988377,0.6410533091267667,0.005243250050626393,0.10526827611963085,0.30783170209082494
5,-0.4088130963478158,-0.38021613211041716,0.9117470619045738,0.17785345306071565,0.9118130100824471,0.011971674856572403,0.7054930742269789,0.17751433384635107,0.015203052802503184,-1.558123836195307,0.30783170209082494
6,0.25385061855725644,0.23061143458376065,0.35110798592456605,0.8351558136369536,0.35120954561409246,0.0020750167466115875,-1.083955216821039,0.8350988492287721,0.0024409070069626327,0.8957325996333054,0.31623325890253134
6,0.3965752737707007,0.3819161672663225,0.18305111674902708,0.9096518791473159,0.18258944080933037,0.006520958978141325,-1.6308616977430574,0.9096532614848314,0.00781241844524126,1.1667468075339258,0.31623325890253134
6,-0.6007012613819394,-0.5808677371903364,0.9655842247267369,0.026890272571091556,0.9657824103557977,0.015966654410356707,0.9093651118267303,0.02889793579740818,0.01984955178668723,-2.034904170889959,0.31623325890253134
6,0.45234704128509584,0.45511367223268895,0.12050117609331734,0.9324636662935426,0.11905224634269795,0.01205228665741302,-1.8369397539371164,0.9325658275802834,0.01451289186197352,1.2500367264457992,0.31623325890253134
7,-0.13029437016750567,-0.14499684367995647,0.7600491757995717,0.47726474064997637,0.760050775858063,0.001225450751467879,0.35438578186187897,0.4773161659044357,0.001571623191081797,-0.4228483477504881,0.32007597853210323
7,-0.2033715025904932,-0.21013345465458233,0.8118094669078053,0.3939129874695928,0.8118051562827254,0.00037655892057867675,0.5122617834575749,0.39390632076880394,0.0003960773864316461,-0.706565364928764,0.32007597853210323
7,0.17045480733380636,0.13995951343544144,0.4564596664210847,0.7740938539957887,0.4565004571613282,0.0012427402349146663,-0.5715901491745399,0.7740870360496805,0.0016286570297855284,0.5866121772762085,0.32007597853210323
7,0.09501566773405346,0.0879051147852441,0.5314283409768412,0.7206931659392048,0.5315366435757479,0.0008688432435522837,-0.34269332944847974,0.7207104800829848,0.0011341324293020118,0.4050528275196541,0.32007597853210323
