iterID,x1,x2,ParetoFamily,Pareto_f1,Pareto_f2
2,0.9675799745949,0.5321899742372908,331,-0.4788038256259629,-1.2123612590714719
2,0.9515280020508124,0.5186300791172422,156,-0.47905390095122,-1.1873036546639486
2,0.9524040048616783,0.5177607358333098,156,-0.48416359549398036,-1.1686413422727508
2,0.9741358377980072,0.5321021661459573,156,-0.4940073874789497,-1.156356747262604
2,0.9543214243420969,0.5158578929119096,156,-0.4952457062117409,-1.1270798538166262
2,0.95519386937672,0.5149920803573814,156,-0.5002401510345758,-1.1078653014847988
2,0.9759292606039942,0.5281157064351244,156,-0.5100132674850592,-1.095500439267195
2,0.9745236320946565,0.525092659619217,156,-0.5162192711685236,-1.0709789268143803
2,0.9779972565508667,0.5257450079804131,156,-0.5214359526497859,-1.0487929368564513
2,0.9592814626728708,0.5109355616620327,156,-0.5232142520570262,-1.01566985475482
2,0.9819933204603034,0.5246928380517006,156,-0.5323509317242381,-1.0006488912346068
2,0.9614567809837731,0.5087767805022684,156,-0.5351357119180725,-0.965432456113181
2,0.96271767132676,0.5075254756687059,156,-0.541942501651032,-0.9360478455350082
2,0.9643848756782918,0.5058709456969193,156,-0.5508213861310679,-0.896988586671155
2,0.9650377060129892,0.5052230782928689,156,-0.5542593736674442,-0.8816521526441625
2,0.9757561171808037,0.5102486869328205,156,-0.5628954529555157,-0.8584475537772669
2,0.9775612204376319,0.5090753180587377,156,-0.5698405299588402,-0.8252771417401953
2,0.969145906702369,0.5011461088653071,156,-0.5753691923908433,-0.7851584284287003
2,0.9710297800961442,0.49927655700731893,156,-0.5847320811368306,-0.7412822325618562
2,0.9726561587776108,0.4976625423416968,156,-0.5926471923718455,-0.7038109906458524
2,0.9739838364969455,0.4963449578611295,156,-0.5989904091397222,-0.6735973242087795
2,0.9712588144269373,0.4918717216976472,144,-0.6058787377344155,-0.63647173640009
2,0.9736178870772203,0.48938205000612,144,-0.6173762524603236,-0.5840587854439764
2,0.9751364539997155,0.48777941471713376,144,-0.6245853172220986,-0.551439178324438
2,0.9774178773520839,0.48537169101430533,144,-0.6351297202993067,-0.5042178859202154
2,0.974234990228801,0.478893755584494,144,-0.6462004269804598,-0.46063466774317396
2,0.9832154551485696,0.4792531573957645,144,-0.6603719665690497,-0.39445925277181276
2,0.9858484049759894,0.47647444659609833,144,-0.6711050802828197,-0.3495442021424422
2,0.9229450535596828,0.40143753805756754,144,-0.6973398817989355,-0.34362760366477396
2,0.9217949195116021,0.38682118414944244,391,-0.7216747905461446,-0.311570183339578
2,0.9286758939944519,0.38390763636317726,391,-0.7449649760683756,-0.28497149260589943
2,0.9309281679636661,0.3829539766957244,391,-0.7522658681064407,-0.27666110539026745
2,0.8894196201157787,0.0,394,-0.7902290853880618,-0.24028420550987387
2,0.9217313185386489,0.0,394,-0.8164967519538888,-0.2402908924486134
2,0.9706816237744811,0.0,394,-0.8396585465879995,-0.24020504160174347
2,1.0,0.029479480846346884,395,-0.8647434206590687,-0.2388419554277736
2,1.0,0.03257898870592468,395,-0.8669215869144056,-0.23868391002803885
2,1.0,0.07146788262088277,395,-0.8927308178327724,-0.23618881075068415
2,1.0,0.11221650563404295,395,-0.9159746963078526,-0.23216723026399422
2,0.9947286731607546,0.16085789676904738,395,-0.9360617323206861,-0.22487059510807403
3,0.9443146689531329,0.6116366403958642,0,-0.14323327318174955,-2.2071255050586376
3,0.9449766090608472,0.609557121651471,0,-0.15286168608569564,-2.205652474058275
3,0.9408172221879922,0.5904426474381291,9,-0.20257555324905302,-2.1747810397647447
3,0.9431664115070848,0.5895392091633633,9,-0.21458735258769082,-2.166603765088258
3,0.9512400775467545,0.590072184292771,9,-0.24209442245923482,-2.1307696683447865
3,0.9489353070196017,0.5838436668688531,9,-0.25507275399614665,-2.1124498383099315
3,0.9531314059900882,0.5857069265326676,9,-0.2633822309806323,-2.0937001343685986
3,0.954051632024488,0.5853530310785398,9,-0.26770392319405706,-2.084060158525698
3,0.9564462440980643,0.5844321243713184,9,-0.2787983393079509,-2.0568994396143014
3,0.952832348652073,0.5791334307947452,27,-0.28447727582490034,-2.052515737231555
3,0.9503208076474218,0.5724915090620893,27,-0.2982469303759109,-2.0195957220786944
3,0.9506047916630491,0.5706231769481053,27,-0.30549272423857077,-2.000543163755976
3,0.9541124237017491,0.572769510122885,27,-0.31006750316079573,-1.9888128897963626
3,0.9535623243311949,0.5695371789339881,27,-0.3190336574713908,-1.963818148351875
3,0.9550600437495171,0.5704651910100849,4,-0.3208476324129758,-1.9580039663300361
3,0.9540898795886167,0.5668692436935295,4,-0.3296404209119104,-1.9317878781925915
3,0.9556975238771392,0.5663440114856404,4,-0.3365738840241895,-1.9095866539496822
3,0.95534220395037,0.5644112495897211,4,-0.3418292811001975,-1.892414108879388
3,0.955784609520712,0.5631742314746905,4,-0.34732343672868715,-1.8737481683258053
3,0.9562373302287004,0.5628542730815318,4,-0.34981080083453037,-1.86509745607823
3,0.9554120896987381,0.5608397341090992,104,-0.35383641335826355,-1.85068869251908
3,0.9569482737065372,0.5599913672269002,104,-0.36144722760342873,-1.8232098210708216
3,0.9572931133355638,0.5590681489371224,104,-0.3655407980652847,-1.807884909988751
3,0.9575466564087846,0.5586301347494708,104,-0.367755704577506,-1.7994671802943596
3,0.9573193246361897,0.5566960085128322,104,-0.373375875342462,-1.7776224572528587
3,0.958816240394948,0.556716471256976,104,-0.37786675554956195,-1.7598996817552846
3,0.9588493385443538,0.5550088710660704,104,-0.3835155956903003,-1.7371058832579875
3,0.9595023090887375,0.554765496625315,104,-0.3862580130943813,-1.725783129238619
3,0.9591891898994797,0.5526334735828577,104,-0.39222812903449333,-1.7007846507406097
3,0.9611551250320304,0.5535395540887001,153,-0.3950854436304045,-1.688307263736562
3,0.9604962677773483,0.5508905042492598,153,-0.40169640723911676,-1.6600249250007078
3,0.9634502222868515,0.5527282312851769,153,-0.4042667794951255,-1.6471461787787738
3,0.9613692358861076,0.5487753723448545,158,-0.411004544561955,-1.6185832627045398
3,0.9627234991143447,0.5493640015046587,158,-0.41297158323198513,-1.6093808258776436
3,0.9620800843540225,0.5470840050418566,166,-0.41842879204638667,-1.5846408949011324
3,0.9637561138759072,0.5476167230820148,166,-0.4214206058989113,-1.5703649325401419
3,0.9667690661634925,0.5485743756870404,166,-0.4265762379656455,-1.5436238400830684
3,0.9684541806883464,0.5491099813523349,166,-0.4293356077689717,-1.5281578731163405
3,0.9651743948875997,0.5447702111884117,180,-0.43430001874404156,-1.5092240925378981
3,0.9641139971566688,0.5423776073844273,180,-0.43897136076141624,-1.487036698072405
3,0.9691449994399748,0.5454355848673633,180,-0.44263169553311543,-1.4652589110463212
3,0.9708115897270541,0.5457148635756787,180,-0.4459712364439004,-1.4464555993818051
3,0.965426424245265,0.5394239585302728,198,-0.4517471123313939,-1.423986381937941
3,0.9668963597002809,0.5393141821347188,198,-0.4559296678613127,-1.402832979401344
3,0.968474171775559,0.5391963493945842,198,-0.46032812916981813,-1.3800385538255262
3,0.9699918286436239,0.5390830091114477,198,-0.46447011233799906,-1.3580727780443025
3,0.964965203762398,0.5335358350888388,199,-0.46884999755675694,-1.3365395180896555
3,0.973082219026643,0.5388393758638643,199,-0.4726754494544837,-1.3131930773411702
3,0.9693535066904542,0.5341967794980716,199,-0.47791695046671795,-1.2905145072591468
3,0.9770375787142165,0.5385421480239778,199,-0.4826110077965809,-1.2564299005501014
3,0.9788653535859174,0.5384047988017007,199,-0.48700628643421107,-1.2304875791559517
3,0.9807730434949692,0.5382614443167415,199,-0.49146291593039404,-1.203657795601068
3,0.9818715362401252,0.5380291298253556,255,-0.4944144295893053,-1.186195479570021
3,0.979977517337244,0.5340048027947212,255,-0.5024890590448291,-1.1519248489563567
3,0.9791074038127714,0.5321560243211118,255,-0.5061727187564616,-1.1355243185994566
3,0.9774897029741078,0.5287188056098246,255,-0.5129751410574946,-1.1040344880080908
3,0.9755605500058119,0.5246198272813972,255,-0.521003616530439,-1.0649807136755824
3,0.9748907943229075,0.5231967602283003,255,-0.5237684061622684,-1.0510920931673386
3,0.9736628231147013,0.520587621682477,255,-0.5288059129875262,-1.0252536695066254
3,0.981355921069041,0.5242711154826003,270,-0.53382765975805,-0.9933770635021262
3,0.9686922712657262,0.5123983823850253,270,-0.541796975102848,-0.9537491324224519
3,0.9693581343401185,0.5112003020751501,270,-0.5468217032709211,-0.9283740093101607
3,0.9758997921843272,0.5139910045317466,295,-0.5527607767536148,-0.902046108320465
3,0.9787519508960592,0.5116357363626749,295,-0.5651436505800106,-0.8392450192054235
3,0.9796853949938673,0.511888736229765,295,-0.5661957606727667,-0.8336025871557029
3,0.9777783701529086,0.5061983984002085,300,-0.5786780111009078,-0.7725030230724151
3,0.9788030817427381,0.506255996248501,300,-0.5804454521891524,-0.7637617102770609
3,0.9836229723640332,0.5065269167021654,300,-0.5882636713521505,-0.7233478691721211
3,0.9881438974035341,0.5067810326477168,300,-0.5948721098796437,-0.6865274917850741
3,0.9932723601079446,0.5070692975797758,300,-0.6015513152606677,-0.6461320996488147
3,0.9995153814887653,0.5074202105605095,300,-0.6085641952710554,-0.5991404344962012
3,0.9796432004480432,0.49216939087567646,314,-0.6207128495337293,-0.5726372337891358
3,0.9800872155065748,0.48738685562029116,314,-0.6342467264644452,-0.5109325433941606
3,0.9848565584339626,0.4850067315669525,314,-0.6479356384985603,-0.448408462502792
3,0.9872878974793099,0.4849761336488162,314,-0.6514780560281708,-0.43105517336177784
3,0.9982064440745253,0.4848387259123151,314,-0.6649318097827079,-0.35775757202854785
3,0.6836282393288352,0.0,315,-0.6660752768244078,-0.30350816237222356
3,0.6939841276011636,0.0,315,-0.6829534699653483,-0.29369298079734435
3,0.704360130707549,0.0,315,-0.6999790602696128,-0.2824949030734855
3,0.7164649456028288,0.0,315,-0.719914404271876,-0.26752274385616037
3,0.729057136212252,0.0,315,-0.7406419662734647,-0.24953405460855316
3,0.7399828647812993,0.0,315,-0.7585341161471721,-0.23173139128474496
3,0.7550423451205732,0.0,315,-0.7829088714271331,-0.20352007474651
3,0.7615592889977859,0.0,342,-0.793307563652029,-0.18989453017508345
3,0.7821285253342289,0.0,342,-0.8252883511486047,-0.1408155810233279
3,0.7943794987236684,0.0,342,-0.8435569030214536,-0.10694535443299313
3,0.8064032634372649,0.0,342,-0.8607755963133994,-0.07018727636317007
3,0.8208022798880922,0.0,350,-0.8803045460178449,-0.02153520386541785
3,0.8353385231160462,0.0,350,-0.8986233437620665,0.03258712328339414
3,0.850425213298474,0.0,350,-0.9159428126699298,0.09367784199202395
3,0.8704936689057011,0.0,350,-0.9359611532927206,0.18129524659700774
3,0.8935552391328545,0.0,350,-0.9542044184403395,0.28701207787119004
3,0.9006530301294496,0.0,358,-0.9587165680340923,0.319607224718685
3,0.9540218828507506,0.0,358,-0.9748281912261645,0.5292256471539967
3,0.929303278653255,0.07244118549424566,358,-0.995990954903512,0.7840901851049435
3,0.9578605643983676,0.13347887378172807,358,-1.0174036255569952,1.2006913138799833
4,0.9428975512520642,0.5502118369697463,17,-0.3458825919573521,-1.7802832973022715
4,0.9472661596170879,0.5499771039188625,17,-0.3614549734596271,-1.7603519394454512
4,0.9448448651996167,0.5462671146032975,17,-0.3661697388565028,-1.751657244566086
4,0.9475465891625425,0.5450575576585274,17,-0.37924655127831286,-1.7274026945868806
4,0.949650026716005,0.5441158524600713,17,-0.38921295010390194,-1.705083569534182
4,0.953351949693485,0.5452817346222665,26,-0.39683115697120286,-1.6874582044779887
4,0.9578770486076754,0.5479766490334341,26,-0.40131829813514686,-1.6703947437227302
4,0.9558193096525742,0.5440522225763885,33,-0.4083862660182515,-1.6542915744090974
4,0.9575856976116002,0.5448416530667902,33,-0.41094735598011345,-1.6457990007379073
4,0.9584286274680793,0.5429515571553072,41,-0.41965313323176967,-1.6176520299862591
4,0.9611261175139177,0.5438502959018282,41,-0.42430693244641404,-1.6001449349341401
4,0.9612383368178964,0.5424493012183984,52,-0.4292226529875657,-1.5830252557529745
4,0.9634767413263499,0.5430462279065551,52,-0.43337816768710336,-1.5658568753019808
4,0.9624451900035731,0.5408369235751206,52,-0.43779740807124534,-1.550007657627907
4,0.9631223775262833,0.540314029887429,65,-0.44132457208114406,-1.5356721916426381
4,0.9647944853109949,0.5405652062322228,65,-0.44495203667142746,-1.5202265430533093
4,0.9641740091788318,0.5383878018085737,73,-0.45034847121691096,-1.4970693154020354
4,0.9648986969738255,0.5382169872218683,73,-0.452796640179698,-1.4863220052942194
4,0.9666718753790733,0.5380340963477646,73,-0.45794835047961185,-1.4630972396829658
4,0.9672722010143577,0.5376575337378604,73,-0.4606705360135711,-1.4504640410967313
4,0.9675676785134527,0.5374699076420826,17,-0.4620112682505401,-1.4441678617543716
4,0.968381127927463,0.5369447997586609,17,-0.4657076373977705,-1.4265608959687905
4,0.9686942486079726,0.5355897886714428,17,-0.4707724582208784,-1.4016874233918255
4,0.970003167794763,0.5358573829564596,17,-0.4731089712707945,-1.3902441031144492
4,0.9701393416330694,0.5349444855676145,17,-0.4763111783839399,-1.3740281166272243
4,0.9715019036011311,0.5348454066985953,17,-0.47985421361621905,-1.3559739401726223
4,0.9726207494971255,0.5338319013060816,17,-0.4856211108812658,-1.3258420044927863
4,0.9730465233650762,0.5336412831134207,17,-0.4871902812600205,-1.3175197214168344
4,0.9738497173779207,0.5329951216435533,17,-0.4910171849396784,-1.2970026602684315
4,0.9812106284950028,0.536913472742642,155,-0.4946045907035579,-1.2678471425522353
4,0.9750598882856142,0.5320138345339417,155,-0.49674150254400373,-1.265769676700935
4,0.9808880231034621,0.5349859705821893,155,-0.4998748997890414,-1.2426086090617956
4,0.9806881079765297,0.5337915180120417,155,-0.5031273209476229,-1.2262567829911908
4,0.9825489798058842,0.533903525741531,171,-0.5064635753724535,-1.2051116136738413
4,0.9820677323136865,0.5325290416726519,171,-0.5097013633792475,-1.1890205722437956
4,0.984889423025077,0.5333104979143201,183,-0.5127051995218904,-1.1670528456785114
4,0.9834451419740552,0.5308631654115628,183,-0.5173756519163019,-1.1450822619036716
4,0.9822682195294209,0.5288688717455614,183,-0.5211282103998868,-1.125586071691063
4,0.9812459688394704,0.5271366691817235,183,-0.5243482529514297,-1.1076188465362848
4,0.9814611776082014,0.526088927513986,195,-0.5278925982269187,-1.0867586165235623
4,0.9842687601703405,0.526849368804155,195,-0.5308931125265741,-1.0677323104328913
4,0.9859060527217623,0.5268434865284833,195,-0.5338526608062415,-1.0488817407427855
4,0.982825736502257,0.5234058817872629,195,-0.5384196736803947,-1.0240672441707908
4,0.9803139713982416,0.5207923850450875,195,-0.5413764462866002,-1.004970917941458
4,0.9839702801085791,0.521451085788091,208,-0.5462415753229606,-0.9772082020573163
4,0.9887670751789387,0.5234035750838846,208,-0.5487911015859016,-0.958971722186348
4,0.9847935566642539,0.519747463098221,218,-0.5526592043984428,-0.9387649628759704
4,0.9889953759036676,0.5209987002407662,218,-0.5561083725738412,-0.9161446578187988
4,0.9855856739718951,0.5176573181415988,224,-0.5600633194341083,-0.8945908294250966
4,0.9897594383549491,0.5185211609212838,224,-0.56441451932977,-0.8669790198380238
4,0.993033493471034,0.5191987911401347,224,-0.5674308742080871,-0.8452690333326107
4,0.9864151372725352,0.5138422778444036,235,-0.5723447810775235,-0.8222713499859617
4,0.9898050689918112,0.5141771801296069,235,-0.5767778665845638,-0.795485524761993
4,0.9943025191458433,0.5146214977321146,235,-0.5820571581765559,-0.7604359359443162
4,0.996561888867614,0.5148447081521468,235,-0.5844563394444405,-0.7430326481538799
4,0.9760384396389384,0.5010526596638365,195,-0.5898528992849781,-0.7170611503894482
4,0.9812547739333736,0.5020565018734089,195,-0.5966359927020626,-0.6858622783040693
4,0.9751088544628308,0.49676085290671884,195,-0.600015671723916,-0.6659194051677153
4,0.9744765339451927,0.4938414889366242,195,-0.6068490883476951,-0.6336553100603148
4,0.9738069878413588,0.4907502579590946,195,-0.6140133631841902,-0.601403535424371
4,0.9726791367101494,0.4881660594089086,273,-0.6188391718169297,-0.5804716226464508
4,0.9775190576143234,0.48825214855683075,273,-0.627641830538967,-0.5414709970415046
4,0.9596227011008795,0.47212846793223895,286,-0.6338961672025225,-0.513111942376257
4,0.9612303656413295,0.47058346708578663,286,-0.6416430000440198,-0.4853193021171328
4,0.962727450660203,0.469144735582308,286,-0.648718661222264,-0.4598629275266859
4,0.9549694015547779,0.46045923361472446,303,-0.6533572045169436,-0.4333011445901615
4,0.9662524478730665,0.467398847262136,303,-0.6606662488831976,-0.416791370548117
4,0.9596530899251443,0.457470365794527,303,-0.6717389396627522,-0.37406293063437646
4,0.9592744893681953,0.4553699947613515,315,-0.6761393186314987,-0.3583435743940913
4,0.9619453282416263,0.4538144967005408,315,-0.6857333328840622,-0.32730509504733724
4,0.9648404990603188,0.4521283475887427,315,-0.6957409284906672,-0.2943568247939875
4,0.9648453159359729,0.44807073614291276,256,-0.705447958306274,-0.2625511567051154
4,0.9645049655040214,0.4429174261661392,256,-0.7168679056382494,-0.22626640281679467
4,0.9668906469804243,0.43972968520456124,256,-0.7286486818585809,-0.18965756019758837
4,0.9679857617649203,0.43526370488044525,256,-0.7406166030837158,-0.15375721716960253
4,0.9687666637828113,0.43410136454934883,256,-0.7445314406045223,-0.1420377208894366
4,0.9695269708083657,0.4289785105238153,256,-0.7569269713064994,-0.10671121784031101
4,0.970568152067799,0.42473247614979537,256,-0.7675957733197739,-0.07709604422760569
4,0.9720407995206666,0.418726882360015,256,-0.7822086552662217,-0.037967556706497485
4,0.9679007366071218,0.4106071824950384,256,-0.7920538623841027,-0.014892207788473888
4,0.974549716602956,0.40849528428192006,256,-0.8058343672502415,0.02205457411229128
4,0.9828087843038967,0.4066958845163537,256,-0.818952384328009,0.0615730745915935
4,0.9774061047986556,0.3968466665656486,256,-0.8308238799998222,0.08193701611470033
4,0.9962511889521833,0.39946791152811895,376,-0.8422881293324702,0.13350350463022015
4,0.9846207368344339,0.3843150284531729,376,-0.8593132785610554,0.1501734392943902
4,0.9886822368057135,0.37632595760589077,376,-0.8749551036232789,0.1871847633423679
4,0.9846323083856702,0.363943364207057,376,-0.8903159472247101,0.21971211858314166
4,1.0,0.3585822117219024,248,-0.905381076414377,0.2647727628848324
4,1.0,0.33901213120575113,248,-0.9295001191071065,0.3287227373309075
4,0.9961658185287985,0.33097472784884474,248,-0.9376226412434786,0.35412907067519606
4,1.0,0.3102588576129177,248,-0.9591339567421532,0.44418045572270426
4,1.0,0.2970264375040029,248,-0.9705541177766678,0.5087096529481947
4,1.0,0.26508581295365263,248,-0.9927180475154644,0.6987069927983036
4,0.9990623004642478,0.24565956101109002,248,-1.0027114401525596,0.8366597908318802
5,0.9422384006693039,0.544956619231681,13,-0.36184104166015835,-1.7440213220354845
5,0.9440978966374428,0.5424273649020384,13,-0.37680359313941275,-1.72787297336412
5,0.9478402783378047,0.5426107881947523,13,-0.3885091122547736,-1.7070700261665528
5,0.947294544248044,0.5408223925677501,13,-0.39277097799132593,-1.6999066103485054
5,0.9494212627077235,0.5396044862096564,13,-0.4036483964316775,-1.6750967937632804
5,0.9525911933320355,0.5401031580074656,23,-0.41182179293858817,-1.6527365475965925
5,0.9537816728586777,0.5391817983573137,23,-0.41847404731323135,-1.6331910624703139
5,0.9548530752636487,0.5383525972472365,23,-0.4243989398243895,-1.6140965647856542
5,0.9559208363218853,0.5378141881205533,36,-0.4293024588652455,-1.5970221719594155
5,0.9561325478059878,0.5364158264334178,36,-0.434487896384943,-1.5778473728887898
5,0.9564961801472364,0.5361751516891969,36,-0.43632399377915615,-1.5707454506098868
5,0.9585486644112401,0.5357340405105009,36,-0.4436021488157272,-1.5412959646519733
5,0.9584070251668921,0.5349104343244754,36,-0.445867539275397,-1.531463309434376
5,0.9606997121154766,0.535118023554245,36,-0.4515508354840729,-1.5063302291643912
5,0.9611663613037523,0.5341681702137061,36,-0.45586911589414136,-1.4863357335898737
5,0.9619582378266902,0.5336464898822452,36,-0.459670016791942,-1.4680291021442349
5,0.9615913982177263,0.532802816044754,36,-0.4613790353321185,-1.4594043138470902
5,0.9633239245665498,0.5326876155589036,78,-0.4663415404617382,-1.434506368084321
5,0.9636341626380286,0.5324582982445943,78,-0.4678805974242484,-1.4265306369449071
5,0.9642332461190462,0.5320034563602596,78,-0.4708767529639379,-1.4107538043818062
5,0.9661882870182796,0.5326618280327419,78,-0.47378881432772885,-1.3944126575842941
5,0.9679856955341453,0.532645646170318,78,-0.4783138135154268,-1.3683516998864935
5,0.9672703782907643,0.5311023354655725,100,-0.48139118660473923,-1.3526025688875536
5,0.9676521034923268,0.5305552537929821,100,-0.4840425013458212,-1.3375625377775533
5,0.9673705355104257,0.5293259373859935,100,-0.48718649547708237,-1.319637009537751
5,0.9680619491782642,0.5286620750713864,100,-0.49093800354109896,-1.2975988642865248
5,0.9689699531339214,0.5283283924615825,100,-0.4941587527597747,-1.2783803881015874
5,0.968935703167948,0.5274778823154149,100,-0.4967057013087746,-1.263079196807722
5,0.9699924872495045,0.5272010580125116,100,-0.5000591270726225,-1.2426935609006153
5,0.970719600563628,0.5260096717094052,160,-0.505408548152915,-1.2098560599701806
5,0.9710937477059673,0.5254912816972482,160,-0.5078549072617775,-1.1947046521513065
5,0.9725261936363242,0.5258086035569955,115,-0.5101385131223583,-1.1801478263757668
5,0.972517257607563,0.5241921326914722,174,-0.5150300576358923,-1.1499216780418557
5,0.9726777037173808,0.5239193659213146,174,-0.5162141384619006,-1.1425092436048772
5,0.972854661993313,0.5231440829793362,174,-0.5189510336238965,-1.1253656257020417
5,0.9734494345238713,0.52232172572161,174,-0.5227376934685761,-1.101604615786306
5,0.9740053219153433,0.5214525228465087,174,-0.5265546851510571,-1.077673875205972
5,0.9746038671701435,0.520644787407681,174,-0.5302541331035547,-1.0545406612301078
5,0.9751985993289172,0.5201365992219854,115,-0.5330287686053681,-1.0372422531699401
5,0.9791640448563955,0.5222069855406335,115,-0.5349823531929295,-1.0215918165410387
5,0.9760355783162123,0.5183601666775524,115,-0.5400391940650091,-0.9939192821261856
5,0.976424066590147,0.5175356260099562,115,-0.5432673331668412,-0.9741840803122647
5,0.9784366943773823,0.5179666899517166,115,-0.5460420208436163,-0.9567681055912531
5,0.9772294723507666,0.5158262055509525,115,-0.5499076687147368,-0.9341371673916085
