iterID,x1,x2,x3,x4,x5,x6,ParetoFamily,Pareto_f1,Pareto_f2
5,0.66506105423233,0.637845711858523,0.22339349584498405,0.6199431710871506,0.012861252972610556,0.2918897661726682,0,0.9201210743435086,0.9000341543812621
5,0.6464803443661643,0.6351955351302206,0.2194613661530394,0.6221150691311901,0.014085015484224242,0.3837832382343072,0,0.9063393073226736,0.9151401986444757
5,0.02765976868762436,0.08602716593400579,0.6809917993356113,0.3575029833708487,0.20724606374719987,0.2713513964302864,0,0.81414453936636,0.9088512401475608
5,0.146630446674409,0.0532375999917673,0.6930881868825445,0.4368481367379048,0.4571727812723953,0.4163823613842004,0,0.6983000813021761,0.9244948444772503
5,0.14807818905363349,0.054768692777774915,0.43719493420461214,0.3691843103821118,0.4690576634494914,0.4024639253854181,0,0.619298944892964,0.8897680882072974
5,0.14803763795541133,0.05464925834308489,0.34247345197591517,0.34880209319709704,0.47095435927829105,0.5046228746104058,0,0.6115619641456801,0.9031574200064528
6,0.1488100252393336,0.0553299675501962,0.44089251598259893,0.9452182386565467,0.46997636615364025,0.4022001558026968,0,0.9891168462239357,0.8833486951815605
6,0.662529364153623,0.6373153833579471,0.2225343534283744,0.6229735874151007,0.012443085747649652,0.2892051356680626,0,0.9184423727116563,0.8998637057621978
6,0.02765976868762436,0.08602716593400579,0.6809917993356113,0.3575029833708487,0.20724606374719987,0.2713513964302864,0,0.814144539638494,0.9088512401445993
6,0.14260929580406984,0.053127891628481715,0.41553983736213773,0.17852418334461154,0.4695281833765599,0.646942412356692,0,0.6823263531173194,0.9203482505047662
6,0.14806590839478276,0.05476998231717677,0.4396694667287492,0.369295796649493,0.4690784823167597,0.40245322307915793,0,0.6196547807412681,0.8897708035593379
6,0.14803763795541133,0.05464925834308489,0.34247345197591517,0.34880209319709704,0.47095435927829105,0.5046228746104058,0,0.50829490464753,0.8912862598601025
7,0.1488100252393336,0.0553299675501962,0.44089251598259893,0.9452182386565467,0.46997636615364025,0.4022001558026968,0,0.9891168462115234,0.883348695181165
7,0.670238502189902,0.6392645723649655,0.22268355824941,0.6264209580715587,0.007484443205314046,0.2883703577814169,0,0.9236883051295224,0.8845022672771597
7,0.02765976868762436,0.08602716593400579,0.6809917993356113,0.3575029833708487,0.20724606374719987,0.2713513964302864,0,0.8141445393642036,0.9088512401440911
7,0.14856307500152,0.046700594992753676,0.48256633976660945,0.42222044348761656,0.4352692977198549,0.35494842906311397,0,0.695776877316727,0.916887455627288
7,0.14806590839478276,0.05476998231717677,0.4396694667287492,0.369295796649493,0.4690784823167597,0.40245322307915793,0,0.6196547825936591,0.8897708035600392
7,0.14803763795541133,0.05464925834308489,0.34247345197591517,0.34880209319709704,0.47095435927829105,0.5046228746104058,0,0.5082949046521883,0.8912862598602252
7,0.14760015186680409,0.05365915860802177,0.3454752031573639,0.303720502376731,0.4707495176437323,0.5140642689002121,0,0.47351777530764655,0.8965791136104341
7,0.14155964704561885,0.048411870273394886,0.3876406226797257,0.2262470264173722,0.46781532231125145,0.5905581253623133,0,0.38598915732837547,0.9213351235265627
8,0.1488100252393336,0.0553299675501962,0.44089251598259893,0.9452182386565467,0.46997636615364025,0.4022001558026968,0,0.9891168461960816,0.8833486951815209
8,0.02765976868762436,0.08602716593400579,0.6809917993356113,0.3575029833708487,0.20724606374719987,0.2713513964302864,0,0.8141445391041068,0.9088512401437335
8,0.15190261269622635,0.06264227397251637,0.30840402518732146,0.624246386926949,0.47103978693985477,0.6656515195919942,0,0.6874943013527245,0.9215077484244087
8,0.14806590839478276,0.05476998231717677,0.4396694667287492,0.369295796649493,0.4690784823167597,0.40245322307915793,0,0.6196547838897146,0.8897708035507431
8,0.14760015186680409,0.05365915860802177,0.3454752031573639,0.303720502376731,0.4707495176437323,0.5140642689002121,0,0.47335308420848177,0.8852129390026137
8,0.1478798241376009,0.05322809825695776,0.3413615133119371,0.2509485470041724,0.47088875975741357,0.6216579416142858,0,0.39135574499717374,0.8836448029674763
9,0.1488100252393336,0.0553299675501962,0.44089251598259893,0.9452182386565467,0.46997636615364025,0.4022001558026968,0,0.9891168462157014,0.8833486951809415
9,0.6627495135614828,0.6322780840716072,0.22217249566412683,0.615807780758686,0.016778880107875333,0.28691464178520426,0,0.919152370248232,0.8847082751360533
9,0.02765976868762436,0.08602716593400579,0.6809917993356113,0.3575029833708487,0.20724606374719987,0.2713513964302864,0,0.814144539337344,0.9088512401435598
9,0.14806590839478276,0.05476998231717677,0.4396694667287492,0.369295796649493,0.4690784823167597,0.40245322307915793,0,0.6196547867954695,0.8897708035583294
9,0.14760015186680409,0.05365915860802177,0.3454752031573639,0.303720502376731,0.4707495176437323,0.5140642689002121,0,0.47335308409567856,0.8852129390006146
9,0.1473493581395806,0.05333445951630788,0.34568496368272855,0.25408719453474127,0.470643308271612,0.5370391627621846,0,0.43234625666857507,0.8899552034425677
10,0.148698834616008,0.055269155289513004,0.4414559084483541,0.9480586598802365,0.46977482067613635,0.40235985120640616,16,0.9894142894968505,0.8831640611366659
10,0.6547607417903579,0.6431537561569252,0.22319865320045607,0.6318925707863075,0.010585951606188557,0.29469716337725443,16,0.9147064637966809,0.8652427952663777
10,0.02765976868762436,0.08602716593400579,0.6809917993356113,0.3575029833708487,0.20724606374719987,0.2713513964302864,16,0.8141445394316398,0.9088512401432811
10,0.14806590839478276,0.05476998231717677,0.4396694667287492,0.369295796649493,0.4690784823167597,0.40245322307915793,16,0.6196547820603372,0.8897708035554505
10,0.14803763795541133,0.05464925834308489,0.34247345197591517,0.34880209319709704,0.47095435927829105,0.5046228746104058,16,0.5082949042411931,0.8912862598584045
10,0.14760015186680409,0.05365915860802177,0.3454752031573639,0.303720502376731,0.4707495176437323,0.5140642689002121,16,0.473353084979039,0.8852129389963836
10,0.09746520988268859,0.0,0.5051834626791598,0.26826347983934967,0.4284808047044937,0.6459387043212802,16,0.35780253170425685,0.9198596009983666
11,0.14953383150009392,0.05574709682336514,0.437108754006843,0.9256822671544654,0.4713675551002138,0.4011557202873538,26,0.9871219992307246,0.8105211439834618
11,0.1462940232999345,0.055646150315937566,0.44842725108046555,0.9188073797568491,0.46991808568245963,0.4061200732950982,26,0.9848061035665602,0.8213561914928529
11,0.6586799555055233,0.6402377456348528,0.2224691759120037,0.6238851706409491,0.010621413436011124,0.28773218585898813,26,0.9138659763738194,0.8853156515407776
11,0.15190261269622635,0.06264227397251637,0.30840402518732146,0.624246386926949,0.47103978693985477,0.6656515195919942,26,0.8036144106114292,0.9159634188592505
11,0.14806590839478276,0.05476998231717677,0.4396694667287492,0.369295796649493,0.4690784823167597,0.40245322307915793,26,0.6196547874450202,0.8897708035531025
11,0.14760015186680409,0.05365915860802177,0.3454752031573639,0.303720502376731,0.4707495176437323,0.5140642689002121,26,0.4733530845816169,0.8852129389961316
11,0.023644773004134336,0.12335893163468828,0.5240226396655626,0.26879594664147294,0.3794797269066881,0.6578427589209918,26,0.2745693862372035,0.9172057974261132
11,0.031182282771858617,0.0,0.544178882180005,0.2645712049699571,0.3810317836635576,0.7005142158020046,26,0.2596846912487838,0.9176080767625854
12,0.15138164740272672,0.055790828428405874,0.43073786734358877,0.9360146344885646,0.4718960385427855,0.39824384627930864,10,0.988559449819784,0.8448158275526086
12,0.02765976868762436,0.08602716593400579,0.6809917993356113,0.3575029833708487,0.20724606374719987,0.2713513964302864,10,0.8141445387699563,0.9088512401430823
12,0.14806590839478276,0.05476998231717677,0.4396694667287492,0.369295796649493,0.4690784823167597,0.40245322307915793,10,0.6196547887522249,0.8897708035510439
12,0.14760015186680409,0.05365915860802177,0.3454752031573639,0.303720502376731,0.4707495176437323,0.5140642689002121,10,0.47335308479497673,0.8852129389961362
12,0.1478798241376009,0.05322809825695776,0.3413615133119371,0.2509485470041724,0.47088875975741357,0.6216579416142858,10,0.38978736689794297,0.921297534048436
12,0.008853968231945052,0.22014353403029613,0.5229296434938808,0.26733110357738676,0.3776951207186261,0.6435168291278369,10,0.1560961396909093,0.9222444377546584
13,0.1476686129326169,0.05518237393803209,0.4451070001537451,0.936194198817753,0.46885194583606926,0.4041126328767549,20,0.9880096608555866,0.8362149548650342
13,0.6595382479395523,0.6399305868260755,0.2222206431158729,0.6249524072407089,0.0,0.2885852403386757,20,0.9137000215956566,0.884623262372254
13,0.02765976868762436,0.08602716593400579,0.6809917993356113,0.3575029833708487,0.20724606374719987,0.2713513964302864,20,0.8141445390131065,0.9088512401428046
13,0.14760015186680409,0.05365915860802177,0.3454752031573639,0.303720502376731,0.4707495176437323,0.5140642689002121,20,0.47335308470955967,0.8852129389960567
13,0.1473493581395806,0.05333445951630788,0.34568496368272855,0.25408719453474127,0.470643308271612,0.5370391627621846,20,0.44436903118464527,0.8878314169810418
13,0.008853968231945052,0.22014353403029613,0.5229296434938808,0.26733110357738676,0.3776951207186261,0.6435168291278369,20,0.19620743613330494,0.923119082119647
14,0.14850884914417112,0.057244710223288524,0.436744592596463,0.910588472474159,0.47892841030357114,0.4020167671150914,16,0.9854725665755426,0.8486238955671641
14,0.15112333229134275,0.051784978731485014,0.4380082819195908,0.9063746568020274,0.49120295251631957,0.3975366415119979,16,0.9861086401603589,0.865304692308153
14,0.02765976868762436,0.08602716593400579,0.6809917993356113,0.3575029833708487,0.20724606374719987,0.2713513964302864,16,0.8141445384935762,0.9088512401429427
14,0.14806590839478276,0.05476998231717677,0.4396694667287492,0.369295796649493,0.4690784823167597,0.40245322307915793,16,0.6196547931128884,0.8897708035358589
14,0.14760015186680409,0.05365915860802177,0.3454752031573639,0.303720502376731,0.4707495176437323,0.5140642689002121,16,0.4733530847244323,0.8852129389959855
14,0.07518548075429497,0.11623169340335353,0.45424473272244437,0.285021417029655,0.4075871915343743,0.6791979503390602,16,0.2134510128095798,0.9227196879766703
15,0.14809467355968603,0.05630794034513324,0.43922532113354595,0.941590215094405,0.474740645886944,0.4020065640713582,7,0.9888668621761234,0.864489549689108
15,0.02765976868762436,0.08602716593400579,0.6809917993356113,0.3575029833708487,0.20724606374719987,0.2713513964302864,7,0.8141445388679721,0.9088512401429452
15,0.14806590839478276,0.05476998231717677,0.4396694667287492,0.369295796649493,0.4690784823167597,0.40245322307915793,7,0.6196547958397247,0.8897708035361245
15,0.14760015186680409,0.05365915860802177,0.3454752031573639,0.303720502376731,0.4707495176437323,0.5140642689002121,7,0.47335308447268587,0.8852129389959752
15,0.07518548075429497,0.11623169340335353,0.45424473272244437,0.285021417029655,0.4075871915343743,0.6791979503390602,7,0.1804650871455019,0.869778635679261
16,0.15115535144448652,0.05442499825830369,0.43593957083086754,0.9158493216360428,0.46390643778709917,0.4002274951519476,19,0.9859635851897294,0.8573922387227808
16,0.3071909313239102,0.04746305269622328,0.11262052029929165,0.4129958846544618,0.5491459024927656,0.7887022764907119,19,0.8738941639999609,0.9160091764597762
16,0.02765976868762436,0.08602716593400579,0.6809917993356113,0.3575029833708487,0.20724606374719987,0.2713513964302864,19,0.8141445389741735,0.908851240142941
16,0.14806590839478276,0.05476998231717677,0.4396694667287492,0.369295796649493,0.4690784823167597,0.40245322307915793,19,0.6196547858606357,0.8897708035355407
16,0.14760015186680409,0.05365915860802177,0.3454752031573639,0.303720502376731,0.4707495176437323,0.5140642689002121,19,0.4733530844753911,0.8852129389959751
16,0.07518548075429497,0.11623169340335353,0.45424473272244437,0.285021417029655,0.4075871915343743,0.6791979503390602,19,0.18046508699133557,0.8697786356791636
17,0.14895371811417668,0.05632105259541473,0.4384101630583415,0.9219924979985147,0.4744264936204449,0.40208188372054265,9,0.9867814762610045,0.8739665077126858
17,0.02765976868762436,0.08602716593400579,0.6809917993356113,0.3575029833708487,0.20724606374719987,0.2713513964302864,9,0.8141445387620446,0.908851240142943
17,0.14806590839478276,0.05476998231717677,0.4396694667287492,0.369295796649493,0.4690784823167597,0.40245322307915793,9,0.6196547828451361,0.8897708035353451
17,0.14760015186680409,0.05365915860802177,0.3454752031573639,0.303720502376731,0.4707495176437323,0.5140642689002121,9,0.4733530845043173,0.8852129389959695
17,0.07518548075429497,0.11623169340335353,0.45424473272244437,0.285021417029655,0.4075871915343743,0.6791979503390602,9,0.1804650869336455,0.8697786356791339
18,0.1464653892189859,0.05513348599167213,0.43714886914481244,0.9310726339384959,0.4658352621408638,0.4005062538810339,8,0.9877665695631057,0.8565960819590186
18,0.02765976868762436,0.08602716593400579,0.6809917993356113,0.3575029833708487,0.20724606374719987,0.2713513964302864,8,0.8141445388627583,0.9088512401429318
18,0.14806590839478276,0.05476998231717677,0.4396694667287492,0.369295796649493,0.4690784823167597,0.40245322307915793,8,0.6196547809711954,0.8897708035351869
18,0.14760015186680409,0.05365915860802177,0.3454752031573639,0.303720502376731,0.4707495176437323,0.5140642689002121,8,0.47335308448583613,0.8852129389959619
18,0.07518548075429497,0.11623169340335353,0.45424473272244437,0.285021417029655,0.4075871915343743,0.6791979503390602,8,0.18046508691145902,0.8697786356791017
19,0.16165844655842293,0.05375454843907073,0.4405661575235426,0.9338238592189306,0.46926119849005055,0.40235197820914,12,0.9879441563437883,0.821119972227729
19,0.16332435043354585,0.05895912168299336,0.44068248222004375,0.9272853846026247,0.46955572645592264,0.41064776068240155,12,0.9861869459005556,0.8484940576048027
19,0.02765976868762436,0.08602716593400579,0.6809917993356113,0.3575029833708487,0.20724606374719987,0.2713513964302864,12,0.8141445388202443,0.9088512401429304
19,0.14806590839478276,0.05476998231717677,0.4396694667287492,0.369295796649493,0.4690784823167597,0.40245322307915793,12,0.6196547800101335,0.8897708035351459
19,0.14760015186680409,0.05365915860802177,0.3454752031573639,0.303720502376731,0.4707495176437323,0.5140642689002121,12,0.4733530845039443,0.8852129389959617
19,0.07518548075429497,0.11623169340335353,0.45424473272244437,0.285021417029655,0.4075871915343743,0.6791979503390602,12,0.18046508690262764,0.8697786356791071
20,0.15179496285820096,0.062394545862977366,0.43877388028382625,0.8911265965208645,0.48109251802458525,0.4112048509032154,2,0.9821123956997444,0.820945306590472
20,0.15604460618738192,0.06685525579865825,0.4425909553197361,0.8729122310535261,0.48179451867579826,0.42219737880461594,2,0.9780760839791462,0.8534717878965109
20,0.02765976868762436,0.08602716593400579,0.6809917993356113,0.3575029833708487,0.20724606374719987,0.2713513964302864,17,0.8141445390756739,0.9088512401429272
20,0.14806590839478276,0.05476998231717677,0.4396694667287492,0.369295796649493,0.4690784823167597,0.40245322307915793,17,0.6196547796089953,0.889770803535144
20,0.14760015186680409,0.05365915860802177,0.3454752031573639,0.303720502376731,0.4707495176437323,0.5140642689002121,17,0.47335308443030283,0.8852129389959578
20,0.07518548075429497,0.11623169340335353,0.45424473272244437,0.285021417029655,0.4075871915343743,0.6791979503390602,17,0.18046508692986396,0.8697786356791033
