iterID,x1,x2,x3,x4,f1,f2,f3,Expected_f1,Uncertainty_f1,Acquisition_f1,Expected_f2,Uncertainty_f2,Acquisition_f2,Expected_f3,Uncertainty_f3,Acquisition_f3,Hypervolume_indicator
6,0.02321345102869411,0.7200408182027634,0.62425241230833,0.8697079039270348,0.49015706588719604,1.0418101669012918,0.04200123277757002,0.4430401417901345,0.16980370057959093,-0.2828547900055396,0.9736420595592927,0.2321575162186033,1.0858580550004895,0.028798976953344102,0.16147562953977498,-1.397649961684941,0.9773928003361859
7,0.0,0.0,0.4734426057943006,0.6813980185904789,1.0336105363355486,0.0,0.0,1.119890555955826,0.1964039713613307,1.3276421547365036,-0.06028188547899871,0.18069139665859726,-1.2104235985174148,-0.01796122066118877,0.030497479529312657,-1.4121247361478897,1.123175840933262
7,1.0,0.5257079767679164,0.37585278541601186,0.4468558587027332,4.227162152905508e-17,4.583132966113964e-17,1.0182368306431866,-0.05806044276687672,0.17196425469821444,-1.3417655921962712,-0.038774501612321655,0.17644029875106806,-1.1620644003520213,1.0181739855350294,0.014038777128422133,0.5897838753728095,1.123175840933262
7,0.26181369411718586,0.0,0.5719131899447187,0.3670056944459404,0.9375724474948619,0.0,0.40889903841713593,0.90309275022764,0.1893712493450349,0.8363468947839445,0.05001446558687628,0.18283281209103017,-0.9624230452572595,0.44266972654764036,0.07597653706848301,-0.5221433375468454,1.123175840933262
7,0.4665406153267858,1.0,0.40944925917098224,0.5953394532589428,4.6299477950799023e-17,0.7561278563424904,0.6805495368221784,0.061551435077749905,0.14557915317711295,-1.0707077352142367,0.9301121848165521,0.14557319057487905,1.0164703558635146,0.7036916203317228,0.05184484726460081,-0.01782500743227189,1.123175840933262
8,0.47181735069546066,0.0,0.47278793992216106,0.46141680696407344,0.7393513091119929,0.0,0.6766261366968307,0.7780132514736757,0.05645184926974375,0.5556888865789595,-0.03701950575926538,0.06064981923675208,-1.0805759294451747,0.6786812208134907,0.029769752246439487,-0.020265318219966133,1.1980849742561703
8,0.31558685454022095,1.0,0.5171957367968436,0.46574987821783687,5.394061840606716e-17,0.8809171500488585,0.47636609916139994,0.04088713083117901,0.09884820926078138,-1.0873448904898488,0.8938146390730604,0.11289470140593716,1.024688410977376,0.47154780195818624,0.02349071784201426,-0.4303230573826724,1.1980849742561703
8,1.0,1.0,0.7264722939011472,0.3837026790050371,3.992415907985725e-33,6.52010997908197e-17,1.064814766775453,-0.03415885789651474,0.14819181700597248,-1.254620327976248,-0.07871442113302762,0.18014837276221687,-1.1748771741949895,1.1416905499788579,0.07810177236444556,0.8963446608844734,1.1980849742561703
8,0.5867682256540556,0.9857129359890153,0.523401523174613,0.4770910911138175,0.013579010898379207,0.6049679266932523,0.7974807001236365,0.06477761799946608,0.08344991270711251,-1.0340936540068562,0.5544890937236182,0.0910139380493644,0.25723700797013294,0.8093758982821908,0.04210166726573235,0.23846822781806765,1.1980849742561703
9,1.0,0.27461156161676104,0.5288693947788119,0.5181458589838678,5.568803697294386e-17,2.5631348447004277e-17,1.0011627141531574,-0.03259884195414747,0.08518558265184296,-1.1635262321068467,-0.011768262792973494,0.097074243144143,-1.018663305847781,0.9916544396162844,0.030203473655253485,0.613636441186383,1.2395683509767603
9,0.1904437062334361,1.0,0.5345514602319785,0.49298688283271214,5.85856105308924e-17,0.956775628233087,0.29507273115205057,0.010697868087823748,0.049754007535047495,-1.0670922948991262,0.9778925429908996,0.05325361647499043,1.2488220243326964,0.29458459771111517,0.013337859529238737,-0.8347889344307511,1.2395683509767603
9,1.0,0.0,0.42170387180064234,0.8068677106291549,6.737382581454264e-17,0.0,1.100298075517789,0.031159320369918697,0.1235358195899808,-1.021518892147796,-0.058544231399373314,0.1535999950999359,-1.125835199490659,1.102648141402228,0.04904545213362362,0.8442676986813993,1.2395683509767603
9,0.03232321739107924,0.6249746084022834,0.5151585026437844,0.5525506862159634,0.5565472649992621,0.8328599308790197,0.050903194497597996,0.570158103450761,0.06215029873591969,0.1789828261644999,0.8621189137810152,0.07384814735587074,0.983564469096649,0.05226225255008987,0.01797402419808844,-1.338304956370532,1.2395683509767603
10,0.0,1.0,0.3856263124955718,0.5242795512603234,6.206943729622262e-17,1.0136708370027632,0.0,-0.01659960039698788,0.08482648031220187,-1.0567367554934606,1.0542898132219387,0.0924927393898849,1.4159498482847965,-0.0052064072037206754,0.018556520741594893,-1.4474002286270888,1.277296618713088
10,1.0,0.7049369354735643,0.5086035000702093,0.5161096906561056,2.7384103534183737e-17,5.479061885388529e-17,1.0003335423464934,-0.015779127925016068,0.060157237868486924,-1.0548937229012978,-0.02003969155972124,0.07252535665035288,-1.0377509423469462,0.9995894682030176,0.0038503093637403873,0.6515875997934728,1.277296618713088
10,0.0,0.7450852984138484,0.4864514032824756,0.482634547631794,0.38999340667781984,0.9213444659357778,0.0,0.38408608323359295,0.03153503087336576,-0.1566739266096988,0.9280653805926207,0.036822477934176354,1.1276612098725565,0.00021131267957263944,0.012518601116619937,-1.4360827776192195,1.277296618713088
10,0.7740470688854655,1.0,0.5156867255125493,0.5195944051628898,2.129293105931532e-17,0.3477399536607663,0.9382629427232673,0.004776853159127792,0.03953642591219701,-1.0087186903485161,0.338094767857971,0.04044583764356194,-0.21979443802078436,0.9376283473725325,0.021349627148538247,0.522152714916146,1.277296618713088
