iterID,x1,x2,x3,x4,x5,x6,f1,f2,Expected_f1,Uncertainty_f1,Acquisition_f1,Expected_f2,Uncertainty_f2,Acquisition_f2,Hypervolume_indicator
18,0.2941601665663354,0.4003908093988053,0.49439193827135536,0.2753875515386309,0.3153789802079505,0.5676902147057027,0.2645460538735859,0.8593506971576327,0.26422519709844694,0.0076152572169246825,-1.7322796202977457,0.8243362714085389,0.3238156721355285,-1.1959910673337593,0.12006131083899224
18,0.29106187018516755,0.4783632809157802,0.45814079629672855,0.29481668683339396,0.3361294874612942,0.5478162014022672,0.394959392308307,0.8408601338960556,0.3959930793054563,0.012829696794233453,-1.223751589378523,0.8124052149996475,0.31857158508048233,-1.475873281576657,0.12006131083899224
18,0.2916297176057766,0.3866247568813132,0.48870876006785613,0.27407366345017126,0.312902223668907,0.5911575416749175,0.22324637277098142,0.8587418389046313,0.2213873519911035,0.015312372538782093,-1.897602494555045,0.8736486882337741,0.6258752912565474,-0.03920595646713387,0.12006131083899224
19,0.281879191727111,0.29752003233314145,0.500308834047694,0.2660881705097469,0.29350943783617844,0.5797681323464734,0.1382730955366835,0.8817641433959433,0.13838980870425,0.022381766192356524,-2.0012299190129994,0.8652021700411359,0.6342242970494332,-0.2291304807044059,0.12086671334645985
19,0.2919020265893072,0.350740623067844,0.5384824707280239,0.2674333292938638,0.31609707002669857,0.5619119319753322,0.22066948901690012,0.8614024677166935,0.22044462160509853,0.0123354169624824,-1.7027569216654115,0.8395825559675031,0.41596698164170415,-0.8407242081103825,0.12086671334645985
19,0.20147289711392175,0.11267244628207358,0.5263458511362978,0.2685113407543298,0.2945865274196416,0.5780650295682767,0.057996049432128854,0.9311961277901469,0.05265395060077693,0.12623176252681229,-2.31309265617179,0.8991833648314965,0.8134687513234806,0.5820716523103275,0.12086671334645985
19,0.29962182816568195,0.39428446546397855,0.5457556021889862,0.2675084675811309,0.3094421925437819,0.560644280166361,0.27833355360789286,0.8329391183435001,0.27833354530083415,0.004007288843009377,-1.4921869385302315,0.8329391183851943,0.0014072640528770917,-0.9993169465519331,0.12086671334645985
20,0.29383481007310625,0.37213912553814754,0.503059925797907,0.2698815463770439,0.29155072630008855,0.5705567471563788,0.23250698131465575,0.8663571910954155,0.232559338653181,0.008309213243468649,-1.4820876347924923,0.8410137155516245,0.3180117933391203,-0.8141942311877095,0.12110550664816591
20,0.2941541915481885,0.48238216974454007,0.3813193859192871,0.26707351131458607,0.2928176307353275,0.5478594480071224,0.4109841567752067,0.8666129757796351,0.41113759692886154,0.007606713839505406,-0.8678505597368371,0.8160709492366289,0.24226438512338253,-1.41351427951356,0.12110550664816591
20,0.1910779148123226,0.26721220550559716,0.5182631361153625,0.2567010694665953,0.295134444961169,0.6192822665083414,0.06104411836825372,0.894895221133349,0.05955964755006238,0.009871163153895723,-2.077136692134445,0.8965774542858954,0.4772269321844227,0.5208807225221341,0.12110550664816591
20,0.29968168155070146,0.4847476943573696,0.4133575077823958,0.2821695408262036,0.4044530200706313,0.5497088035415424,0.47768451808306983,0.8036169517841351,0.4776845179879079,0.00654310069270673,-0.6389560317021505,0.803616951787093,0.003533647045026763,-1.712756563189953,0.12110550664816591
