5.945004102199120677e-01,1.794300000000001449e-01
6.478535400008310630e-01,1.965000000000001121e-02
5.746664015068501108e-01,3.710999999999999716e-02
6.649374098136465738e-01,4.799999999999998712e-03
6.203929338760666434e-01,6.341999999999997639e-02
6.054997564917923292e-01,2.849999999999999062e-02
6.125095834499741931e-01,5.846999999999998726e-02
8.014083309356850870e-01,1.842000000000000928e-02
6.359740603473161835e-01,9.719999999999999474e-03
5.292710186497985303e-01,8.856000000000001371e-02
5.935403833334583767e-01,5.429999999999999064e-03
5.924406345699047005e-01,1.821000000000002617e-01
6.004174089633207423e-01,8.529000000000000470e-02
6.202905045732242106e-01,4.170000000000000095e-03
5.576560673111377042e-01,5.672999999999998183e-02
5.991359768516664186e-01,1.578600000000001946e-01
7.640228327847566892e-01,9.129000000000001003e-02
6.165096210805262045e-01,8.109000000000005093e-02
6.021754111181416569e-01,2.906999999999999168e-02
6.086084926936528028e-01,1.032000000000000105e-02
2.583209087534092396e-01,5.176200000000001911e-01
8.313944922769154200e-01,1.135200000000000375e-01
6.880525899069830364e-01,6.089999999999999927e-03
6.977355959152892195e-01,8.136000000000001564e-02
2.804881212382731581e-01,5.226599999999989032e-01
5.666452881287352694e-01,2.659500000000000752e-01
7.516314240807484559e-01,2.214900000000002145e-01
6.388722978376276673e-01,4.049999999999998740e-02
1.385478534989631194e-01,3.746400000000001396e-01
7.545917663523945551e-01,5.939999999999999447e-02
9.593842645402897995e-01,1.476000000000001477e-01
8.475846647702635073e-01,1.707000000000001849e-01
6.151047379085458067e-01,1.349999999999999855e-03
6.079984858926629210e-01,1.050000000000000152e-03
8.653215007078682852e-01,1.908000000000001917e-01
6.002185186717169385e-01,2.247600000000003206e-01
3.840081911352934418e-01,1.842300000000002547e-01
9.495779425712658206e-01,1.695000000000002061e-01
6.485225449841859335e-01,6.900000000000001835e-04
5.298827682807580874e-01,1.371300000000000574e-01
4.701513123924171422e-01,1.411800000000000832e-01
6.894256007818648779e-01,7.439999999999998004e-02
6.163875026022815895e-01,3.444000000000000533e-02
2.430316825235481204e-01,3.907200000000012330e-01
4.033588949597907702e-01,1.646100000000001173e-01
3.416899648969430880e-01,2.371500000000004715e-01
6.827512624428602184e-01,1.469999999999999953e-02
5.483918263342282273e-01,3.611999999999997157e-02
5.353349178238101524e-01,6.998999999999998278e-02
6.123830073117886297e-01,2.219999999999999751e-03
6.275892237410430896e-01,5.189999999999999301e-03
6.753768765504041260e-01,2.490000000000000459e-03
6.297584871115489147e-01,1.439999999999999787e-02
5.873458190497576892e-01,5.294999999999999013e-02
3.713090862115562274e-01,2.943300000000007577e-01
6.405291149812927243e-01,3.011699999999996047e-01
4.785124277046775565e-01,5.272199999999988007e-01
3.253757792237181867e-01,2.653500000000004744e-01
3.714021581218902579e-01,2.163300000000003831e-01
6.423978377718390087e-01,2.727899999999998659e-01
5.257625131176240085e-01,6.500999999999999834e-02
6.981359688000626784e-01,3.780000000000001675e-03
6.414545238427770135e-01,1.551000000000000295e-02
3.798530724400179248e-01,1.539600000000001800e-01
9.849458314236904100e-01,2.383800000000001473e-01
9.756075387974683100e-01,2.241000000000002434e-01
5.908702563639685046e-01,2.549999999999999316e-03
6.645140868361942843e-01,5.900999999999998608e-02
6.205840928069047413e-01,1.440000000000000091e-03
2.665031398021284192e-01,2.884500000000023712e-01
6.480695928159689867e-01,9.299999999999999456e-04
8.944603756206419565e-01,1.698000000000001453e-01
5.321769648233284355e-01,3.293099999999999916e-01
2.946019552845273726e-01,5.013000000000014111e-01
6.657845479914703546e-01,5.730000000000001585e-03
5.532814776601049367e-01,5.087999999999999468e-02
6.729275160725720628e-01,5.310000000000002218e-03
4.270723160734902768e-01,1.836900000000002142e-01
6.942559028726442705e-01,2.415000000000000133e-02
7.008551732344974194e-01,2.999999999999999195e-03
7.331878769502195858e-01,1.479300000000001170e-01
6.375820021311635610e-01,1.409999999999999795e-03
7.437106094349548169e-01,1.010999999999999399e-02
6.080000935498762749e-01,1.196999999999999800e-02
5.349749846666179698e-01,7.166999999999998372e-02
4.348799047250905825e-01,3.872700000000022236e-01
3.128842851445059470e-01,2.735400000000011711e-01
3.360561134284214546e-01,3.062100000000005928e-01
4.877039479830570512e-01,7.398000000000000409e-02
7.353963763601246706e-01,9.300000000000001321e-02
5.070947194562536176e-01,5.822999999999998316e-02
3.856809782743981230e-01,1.480500000000000982e-01
3.838005684615354851e-01,1.919400000000002771e-01
6.491754245553530422e-01,8.850000000000001962e-03
6.375203776973483727e-01,1.860000000000000325e-03
6.349042354774848684e-01,7.124999999999998002e-02
6.315504812180366967e-01,2.849999999999999756e-02
5.958054643935897232e-01,1.140000000000000171e-03
5.460497773703421043e-01,1.065990000000003768e+00
6.671984992335113773e-01,7.590000000000001260e-03
6.389837319411962868e-01,1.814999999999999947e-02
4.840291237684160586e-01,7.694999999999996287e-02
6.094682660232718652e-01,1.470000000000000386e-03
4.029853567322204677e-01,1.252500000000000002e-01
6.768626840824919499e-01,3.659999999999999191e-03
6.591264166744669195e-01,4.289999999999999543e-03
7.088299450157484749e-01,4.380000000000000213e-03
4.094689161272487832e-01,1.689900000000001401e-01
5.746260703887234866e-01,1.076699999999999879e-01
6.444089438521730662e-01,8.730000000000005117e-03
8.304222165522398003e-01,2.165100000000001745e-01
5.641744253959961597e-01,5.189999999999999475e-02
3.685279181258837577e-01,1.122600000000001153e+00
4.761372427788007622e-01,1.745850000000012336e+00
4.877737134866585444e-01,9.845999999999997809e-02
1.131158140089092434e-01,7.110299999999968312e-01
8.990678548593943331e-01,1.360200000000001408e-01
5.325832053472225880e-01,4.658999999999999253e-02
-1.795195247863584295e-02,7.661699999999975752e-01
6.471309487320945353e-01,1.260000000000000052e-03
3.473530011460882472e-01,2.545500000000004981e-01
5.979677497839194222e-01,1.769999999999999872e-03
3.201919071493898872e-01,2.760900000000005572e-01
3.551790304491450612e-01,4.376400000000030821e-01
4.741154110958853973e-01,9.876000000000000056e-02
3.357979790991967306e-01,2.282400000000003593e-01
3.356360936005147733e-01,2.110800000000004062e-01
6.178944886910704426e-01,1.499999999999999598e-03
6.437289388725221384e-01,1.422000000000000000e-02
4.989257421367045975e-01,1.059899999999999870e-01
6.567690197879560987e-01,3.330000000000000928e-03
6.009975215092233647e-01,6.623999999999997945e-02
4.027591915551041457e-01,1.639200000000001767e-01
4.654177165664933336e-01,8.510999999999997734e-02
4.330793340998722596e-01,1.229400000000000076e-01
4.871673126465353443e-01,1.453800000000000647e-01
6.794385997547867095e-01,5.009999999999999697e-03
3.350808111603845174e-01,8.379600000000029247e-01
6.646470835021747181e-01,2.400000000000000657e-03
5.636045430744354157e-01,1.514700000000001878e-01
4.781016413164623780e-01,1.070099999999999663e-01
6.891936506159723752e-01,4.499999999999998793e-03
2.821713814516463303e-01,1.895700000000005436e-01
5.653123308519543144e-01,1.839390000000015846e+00
6.809014297747241207e-01,8.400000000000004685e-04
4.218556852721849770e-01,2.696400000000003794e-01
6.045513725567872587e-01,1.049999999999999718e-03
1.038659421425616874e-01,3.840900000000001535e-01
5.805065359949345138e-01,4.574999999999987965e-01
1.421858960610596911e-01,4.544100000000011463e-01
5.102091164878472807e-01,1.285200000000000509e-01
6.167650567011077056e-01,1.709999999999999932e-03
3.779882933998436889e-01,2.771100000000016328e-01
3.221409826449936342e-01,1.967400000000005533e-01
1.503207512090886100e-01,4.288500000000034507e-01
4.063026727714487696e-01,1.309800000000000686e-01
4.373410647724248479e-01,1.640700000000001879e-01
1.074309643214269305e-01,3.513000000000024992e-01
3.222828472214956386e-01,2.391600000000010939e-01
6.562590039535360908e-01,4.529999999999999305e-03
4.164480336111121561e-01,1.777200000000002666e-01
4.618653999501988738e-01,8.717999999999997973e-02
6.041984019643554804e-01,3.749999999999999428e-03
4.823214327165318283e-01,4.688700000000001200e-01
2.789948695006115309e-01,5.215200000000045355e-01
4.251363226037493948e-01,1.462800000000001044e-01
4.652046606454669497e-01,1.482600000000003360e-01
6.714448269803438007e-01,4.919999999999999894e-03
5.312406629187470530e-01,4.562999999999999001e-02
5.096800639039663627e-01,4.967999999999998806e-02
6.850483208493055587e-01,7.109999999999998266e-02
5.321768358553969902e-01,8.147999999999999687e-02
6.482621744429543087e-01,7.437000000000000555e-02
5.718724177656162588e-01,7.199999999999998068e-02
5.945887937011120616e-01,2.432999999999998011e-02
4.035113167195504835e-01,1.685400000000001619e-01
3.227968315671982391e-01,1.860900000000006438e-01
9.239323317988611117e-02,4.322999999999992404e-01
6.201808735140210693e-01,9.299999999999998372e-04
5.069128327688791069e-01,2.919000000000013806e-01
6.149305377381059090e-01,2.152800000000001934e-01
4.131133171450512842e-01,2.263200000000008261e-01
2.790507774499652038e-01,3.812700000000021627e-01
6.152851394741657431e-01,9.300000000000001625e-04
5.709822802876395320e-01,4.116000000000001602e-02
5.135454416593024929e-01,7.202999999999998293e-02
4.432266721766966455e-01,2.166900000000011872e-01
2.723831872077007166e-01,2.478000000000015468e-01
3.735051746147983187e-01,1.645500000000001128e-01
2.989089419014843707e-01,4.329300000000037008e-01
4.152643791646427607e-01,1.664700000000004232e-01
5.239775598988836158e-01,1.911900000000002209e-01
5.758196452284078948e-01,5.921999999999998793e-02
3.951095438039258778e-01,2.546100000000016683e-01
4.831414368072484700e-01,1.448700000000001376e-01
7.247945531089504678e-01,8.967000000000002746e-02
4.062340852379905942e-01,1.384500000000001008e-01
6.310425162698583001e-01,1.799999999999999842e-04
5.107249262126036804e-01,8.372999999999995724e-02
5.952952194863988522e-01,4.769999999999999934e-03
7.076933218457903685e-01,3.900000000000000255e-03
4.768096200646617655e-01,1.046700000000000269e-01
5.488786210546484634e-01,8.108999999999998154e-02
9.861482280612799967e-01,2.696999999999999398e-01
7.199639989136844553e-01,7.500000000000003409e-04
5.897061554757422330e-01,2.198999999999999913e-02
5.996487054834733765e-01,2.069999999999999792e-03
2.725183989789618511e-01,2.844000000000004302e-01
4.624220837199535250e-01,3.935999999999997279e-01
4.795752231230523965e-01,2.598000000000003085e-01
5.572369795329654707e-01,5.477999999999998149e-02
5.184132578063316288e-01,5.063999999999999752e-02
4.875756638310108637e-01,1.046400000000000247e-01
6.036268546138406910e-01,1.524000000000000875e-02
6.424010180038974838e-01,1.199999999999999895e-03
6.177162478102854459e-01,5.250000000000000326e-03
3.414290116223835936e-01,1.899600000000004063e-01
4.392907932995251397e-01,3.281400000000020412e-01
3.271731317087667179e-01,3.123600000000016919e-01
3.892726305536082232e-01,2.499000000000008714e-01
4.657973896163457583e-01,1.229400000000000770e-01
4.270127044619760337e-01,1.232100000000000556e-01
5.393272395342169068e-01,4.947899999999988419e-01
6.908443499887047257e-02,2.231700000000003126e-01
2.799682711784123312e-01,2.359200000000011288e-01
2.967307082842641774e-01,4.017300000000021409e-01
2.373285275402435834e-01,1.935000000000005604e-01
7.191302621310640131e-01,5.520000000000001468e-03
4.980841616337489675e-01,7.007999999999996177e-02
2.825046720757099505e-01,7.511700000000030020e-01
2.668071079424176872e-01,1.581600000000004946e-01
5.825482368053970239e-01,1.057499999999999551e-01
3.649332886412761101e-01,7.855200000000004401e-01
6.540313925342219337e-01,7.860000000000000667e-03
6.661072397558647218e-01,0.000000000000000000e+00
6.840032381147359564e-01,6.600000000000003217e-04
4.385499583057331230e-01,3.545700000000012175e-01
6.295192238266932305e-01,4.517999999999999100e-02
5.804075226829690237e-01,1.964999999999999386e-02
7.305161002728695341e-02,5.046899999999987507e-01
6.515932565693707268e-01,6.899999999999999667e-04
6.364940596822961094e-01,5.310000000000000484e-03
3.153662976004025786e-01,2.637900000000014122e-01
3.201335199845571911e-01,1.780800000000007932e-01
6.295830383433794752e-01,5.219999999999999814e-03
3.474387290371983572e-01,5.347200000000010833e-01
6.284459106033413178e-01,4.080000000000000293e-03
3.150081679173041271e-01,2.204100000000003001e-01
3.533457850271682354e-01,2.811900000000012168e-01
4.883803138912306552e-01,1.936800000000004351e-01
6.999190402259609645e-01,1.131000000000000928e-02
6.325412625357731411e-01,5.159999999999998789e-03
3.045860078935587190e-01,2.838600000000020551e-01
3.705042747974912065e-01,1.785600000000003851e-01
3.218931857617993164e-01,4.195500000000032537e-01
4.521010944069919768e-01,8.813999999999988511e-01
2.446053078205459586e-01,2.039400000000011204e-01
2.110684073035580255e-01,7.232100000000031281e-01
6.692418426831010514e-01,5.400000000000002237e-04
4.329896217819873550e-01,1.501800000000003965e-01
4.393154967762383789e-01,5.393100000000036198e-01
5.211202725007731962e-01,5.357999999999998875e-02
4.793265822640711549e-01,1.148999999999999883e-01
4.159996830522181277e-01,1.408500000000001973e-01
6.626942555497569165e-01,1.350000000000000158e-02
1.677953474443731885e-01,2.268900000000003137e-01
2.025822903404838338e-01,2.329200000000008208e-01
6.229283334162579733e-01,6.000000000000000152e-05
4.633876635975536784e-01,6.152700000000009828e-01
6.469342382620023590e-01,2.400000000000000061e-04
1.279579340062934056e-01,2.370000000000005713e-01
5.791260760815091224e-01,9.000000000000000838e-04
3.799071080153007540e-01,5.782800000000011265e-01
3.268031415141695595e-01,1.836900000000004363e-01
5.330362435704147916e-01,8.882999999999999230e-02
5.587166658993794055e-01,3.437999999999999390e-02
2.430968000819767882e-01,6.218700000000014771e-01
3.155313850753739824e-01,2.814300000000015123e-01
3.511188498093686938e-01,6.505800000000028227e-01
5.639822543159938029e-01,1.045800000000000202e-01
3.292465325192547865e-01,3.534300000000020758e-01
6.484414549039436704e-01,6.059999999999998548e-03
5.262098340292993282e-01,3.191999999999999005e-02
2.378826447607604588e-01,2.476800000000007884e-01
4.778482140477755546e-01,5.219100000000027606e-01
6.106724312734302940e-01,7.199999999999999369e-04
3.364813260691478791e-01,2.280600000000007621e-01
4.865635656601565162e-01,1.264200000000001989e-01
4.352842018587694817e-01,1.443300000000001804e-01
5.971893964000914989e-01,4.523999999999998856e-02
4.498916940882580207e-01,9.431999999999997331e-02
6.274160952360776644e-01,5.250000000000001193e-03
4.910002131608694476e-01,1.071899999999999936e-01
6.012622108897222040e-01,9.287999999999996259e-02
6.337907447690540597e-01,8.999999999999999754e-04
6.184124785039448735e-01,1.229999999999999974e-03
5.817122720274851000e-01,2.069999999999999792e-03
2.134951198385820759e-01,2.535600000000004517e-01
4.115959170805394418e-01,2.698800000000007859e-01
5.000831431568043550e-01,2.372400000000013109e-01
7.424285345356661514e-01,4.080000000000000293e-03
6.223432626054509198e-01,9.179999999999998925e-03
3.862229885604345214e-01,2.902500000000030056e-01
4.157404406402012143e-01,3.676500000000009205e-01
4.444816838002105808e-01,1.972200000000002562e-01
4.592505265199073872e-01,1.056600000000000456e-01
3.141121028314182717e-01,4.999500000000004496e-01
2.969120831500594582e-01,7.197900000000007070e-01
6.634286575673110642e-01,5.099999999999998632e-03
3.575351273680192343e-01,2.006400000000004291e-01
6.337020424842766397e-01,2.999999999999999195e-03
3.234827907242483480e-01,6.238200000000021506e-01
3.715051978341082362e-01,2.735400000000014487e-01
2.497305363737220840e-01,3.883500000000024155e-01
3.300641337351972737e-01,2.802000000000017255e-01
2.627719503986759020e-01,2.096400000000007979e-01
4.415403455342268302e-01,9.962699999999989897e-01
3.671961074514883960e-01,1.636800000000003530e-01
5.586976907430198924e-01,2.816999999999999366e-02
3.634302905226747260e-01,1.614600000000004920e-01
5.094848295831632123e-01,7.025999999999998913e-02
4.613396835640678484e-01,1.033500000000000113e-01
5.515555494678666681e-01,4.272000000000000103e-02
5.135199817098246022e-01,5.003999999999999421e-02
6.229283696305157880e-01,2.070000000000000225e-03
6.427404778932507279e-01,1.799999999999999842e-04
5.990439950521990742e-01,2.339999999999999025e-02
5.460595308190722141e-01,9.231000000000001704e-02
8.512008692035243074e-02,3.598800000000004218e-01
5.473381546457259939e-01,2.162999999999999298e-02
3.331029992235844395e-01,4.059900000000042919e-01
3.456930601302131145e-01,2.292000000000014304e-01
5.179410201860534801e-01,8.112000000000002542e-02
4.924854881473527124e-01,1.612200000000001687e-01
3.245348826612675097e-01,4.701000000000039591e-01
6.222244960557357096e-01,5.999999999999998390e-03
4.844742500208646385e-01,9.572999999999998177e-02
2.611251997160402571e-01,6.201000000000019829e-01
2.942977149147660842e-01,3.875100000000011868e-01
4.296205971507902066e-01,4.964700000000012436e-01
1.815917130188486883e-01,2.710200000000012599e-01
3.086389627853181605e-01,8.096100000000018282e-01
4.466297768999579199e-01,1.365000000000001212e-01
2.713856548178537054e-01,1.908900000000004205e-01
2.651413610780648522e-01,4.102500000000027791e-01
6.948405463132661941e-01,1.365000000000000414e-02
3.959507041305443398e-01,1.446300000000001196e-01
5.087675170721832618e-01,5.522999999999998050e-02
4.441468352014507626e-01,1.181699999999999973e-01
4.839662614837004773e-01,7.793999999999996764e-02
5.188175530303884564e-01,4.589999999999998942e-02
5.834675396783723933e-01,6.080999999999997518e-02
5.159168357166080687e-01,9.380100000000005656e-01
5.623435918794134070e-01,1.660380000000007739e+00
6.034062050650690345e-01,1.170000000000000033e-03
3.939705759150815556e-01,1.194600000000000106e-01
6.628872143168584863e-01,2.400000000000000061e-04
6.048976096321141416e-01,4.457999999999999463e-02
6.477831079257310165e-01,7.439999999999998698e-03
4.899756005685836913e-01,6.773999999999998078e-02
2.756429717966489279e-01,2.563800000000007184e-01
5.324218991869801298e-01,6.467999999999998750e-02
5.765839135335646404e-01,2.886000000000000024e-02
1.426802873404304228e-01,6.200399999999998135e-01
3.503538539511752425e-01,6.432900000000009166e-01
3.566537972564355896e-01,2.782200000000012441e-01
4.091130700405896103e-01,5.563199999999991485e-01
1.790601005671690338e-01,3.496800000000019337e-01
3.892179169873891675e-01,1.746000000000002272e-01
3.665281073802530987e-01,2.906700000000012607e-01
5.203006561358239912e-01,8.702999999999998237e-02
3.958403884774103210e-01,4.910700000000020049e-01
4.194084334493525246e-01,1.918500000000002426e-01
3.708031146004672762e-01,8.448600000000007215e-01
3.637323366306897121e-01,1.905300000000005323e-01
5.483613883847665571e-01,6.719999999999996809e-02
4.527278847436929099e-01,7.268999999999996298e-02
2.867686476849608535e-01,2.118000000000009875e-01
5.051230370630866995e-01,6.014999999999998126e-02
2.929036560913680920e-01,6.654900000000023574e-01
6.373506367193870759e-01,5.550000000000000246e-03
4.635210057786727789e-01,1.029599999999999821e-01
4.699830660474756949e-01,1.570500000000003837e-01
5.977918450543956430e-01,4.799999999999998712e-03
6.928170808750307996e-01,0.000000000000000000e+00
6.675501713457759889e-01,6.270000000000000399e-03
5.530687412950715531e-01,3.509999999999999232e-02
4.262170556113528685e-01,2.745600000000008589e-01
6.225194198191695838e-01,1.388999999999999783e-02
5.739394131917375796e-01,1.243200000000000555e-01
5.473410752380224453e-01,4.193999999999999811e-02
5.092147140642837577e-01,1.404000000000000525e-01
2.416443187961533068e-01,3.078600000000007442e-01
4.373790723218301535e-01,8.993999999999997830e-02
3.714247167827429696e-01,6.655799999999985062e-01
2.866660419412223049e-01,2.617800000000010119e-01
6.164202962572495892e-01,6.893999999999998740e-02
1.528777958109022450e-01,5.133300000000013963e-01
5.179585022503078173e-01,1.437300000000001354e-01
2.893060251694766216e-01,8.774700000000008604e-01
5.009188177894059457e-01,6.275999999999998247e-02
6.496067046345541662e-01,9.180000000000000659e-03
4.635207697040792940e-01,8.333999999999995578e-02
4.732265500842236516e-01,7.676999999999997715e-02
5.935416486563532823e-01,9.120000000000001369e-03
3.933511806502227315e-01,2.280900000000015970e-01
4.088588292596544438e-01,6.787200000000006561e-01
3.872866332927701882e-01,9.473999999999986876e-01
2.718168660973476203e-01,7.488900000000020540e-01
3.074080980640255256e-01,1.883400000000006735e-01
3.995479349814141101e-01,1.397100000000000841e-01
5.004316795723098288e-01,2.620200000000004747e-01
4.497049450074249166e-01,1.360830000000000206e+00
6.145288850175508744e-01,5.400000000000000286e-03
6.167032272485649669e-01,1.379999999999999933e-03
4.896077515882044096e-01,6.522000000000000020e-02
6.484412915505943786e-01,5.399999999999999419e-03
5.518923888375925069e-01,3.893999999999999545e-02
7.187941295110014117e-01,4.199999999999999632e-04
5.117425458271058769e-01,5.612999999999998546e-02
4.943679363783701208e-01,2.255400000000003791e-01
4.186437326655322311e-01,1.297200000000001130e-01
5.533771038633266137e-01,8.477999999999999425e-02
4.608433576277851107e-01,1.769400000000004303e-01
2.140742608519318468e-01,3.781800000000024586e-01
6.528988103167115975e-01,6.660000000000000121e-03
