iterID,x1,x2,f1,f2,Expected_f1,Uncertainty_f1,Acquisition_f1,Expected_f2,Uncertainty_f2,Acquisition_f2,Hypervolume_indicator
0,0.32234327967122556,0.18241074972524077,-0.44040727531031154,-0.880520282686979,0.0,0.0,0.0,0.0,0.0,0.0,9.113570379632884
0,0.6575614533216281,0.5716053312247882,0.17951767474076083,-0.714942389208557,0.0,0.0,0.0,0.0,0.0,0.0,9.113570379632884
0,0.8992429415324236,0.7386964985267921,0.6862417011013024,-0.679771551908305,0.0,0.0,0.0,0.0,0.0,0.0,9.113570379632884
1,0.13537947758618174,0.10007264755013129,1.0228369833214142,0.18944204886867266,-0.5287839207102498,0.4250230777952947,-1.4554600610188884,-0.8881164447976351,0.2783603918222451,-1.481839825893942,9.113570379632884
1,0.13535156099442056,0.05144307014441612,1.324526872610826,-0.06190409658134698,-0.5287867882555973,0.4250977326574217,-1.4554662849932078,-0.8859094388141423,0.436595420323873,-1.4566254669035525,9.113570379632884
1,0.2507090471815181,0.10007907083134959,0.05390030686224219,-0.8177590453988315,-0.49707390338820145,0.1474013834278156,-1.386633831766574,-0.8881179075805565,0.2782394933781777,-1.4818565377352249,9.113570379632884
1,0.19660532321455657,0.1071525258176549,0.3464638635370272,-0.1797573319911834,-0.5203047391196374,0.2748728926520242,-1.4370560945340856,-0.8880664388838732,0.25437641578573233,-1.4812685238355574,9.113570379632884
2,0.29234541570707195,0.12721454679932695,-0.20713707785224394,-1.0263528354876899,-0.23088259831659064,0.22095914251943974,-1.2253625472827252,-0.9511239656928778,0.4210351320641997,-1.2798435824681027,9.588218993084158
2,0.31448707427363837,0.19908841083427345,-0.4527604628647262,-0.7392037691268515,-0.4505781297351238,0.17201779164357456,-1.61883615176678,-0.8586031237629497,0.23270525847113224,-1.0438723828084573,9.588218993084158
2,0.30338673454063,0.15828154339492573,-0.3290051401290982,-0.8432570071232042,-0.382572233034587,0.1807315320845125,-1.4970379288891653,-0.9285068296872172,0.3199814745911005,-1.222159361218115,9.588218993084158
2,0.2983203356372317,0.1435652408417203,-0.27415229393503243,-0.9226529364897449,-0.3201027845640346,0.21720586933480227,-1.3851554572652311,-0.9426663505875599,0.3899862899407045,-1.258272728366138,9.588218993084158
3,0.43033864575852043,0.08312050275269078,-0.6997592741363623,0.11984270683178927,-0.5415363085070464,0.45487072138033907,-1.2297630212260628,-1.7747984995786892,1.0845273857401334,-3.0630708596750083,13.632873926232152
3,0.25756180670792844,0.5503234044130709,-0.7833004723389123,-0.5853521595444386,-0.7966399700968443,0.8345366884903637,-1.6684207871164745,-0.5746104753321342,1.9048417668911353,0.08487731639366558,13.632873926232152
3,0.3916368590088572,0.053109725936534374,-0.4496939885250572,0.41133764213490465,-0.39630411053277964,0.31784798608244735,-0.9800322603983886,-1.8544406529474957,0.9939200865202871,-3.2719626052770394,13.632873926232152
3,0.4492606705066627,0.18809310218493794,-0.8811160171702128,-1.771209937392992,-0.6551516547507448,0.42313559323385463,-1.4251277354898093,-1.464276395048629,0.9534488263779264,-2.248608898018574,13.632873926232152
4,0.5317696561706206,0.17779118883661651,-1.0435844960942704,-1.4792106290059837,-1.0180313365700024,0.24475794802354492,-1.5044690878519305,-1.319563370474064,0.8348215240869468,-1.3749731227333881,15.238159715314723
4,0.45354538830252195,0.19871221480956897,-0.8988838951241893,-2.0391756770034517,-0.8968886402551846,0.007649665039907136,-1.3141786374481512,-1.8035426211549304,0.16970772194572173,-2.258998673856764,15.238159715314723
4,0.5489745456622059,0.14784711114248553,-1.0465908689625065,-0.965529933943481,-1.0330185177277498,0.3331732368216689,-1.52801089053213,-0.9969656127778987,0.9521384594364918,-0.7857233560598843,15.238159715314723
4,0.49255759621529194,0.2000264668512218,-0.9973128954114895,-1.9439004483069084,-0.9781215987624081,0.10123602711201278,-1.4417790354267481,-1.6710472394263003,0.5291607065058245,-2.0169856067899925,15.238159715314723
5,0.4546679304237984,0.23320297891441225,-0.9081282719502044,-2.504990072863434,-0.9075200583770633,0.006774862559221345,-0.9519508831688199,-2.422425218997038,0.30735876993524314,-2.4269458072634933,18.528571406463712
5,0.4895136154634326,0.23276877249145717,-0.9864547428156842,-2.897331502521254,-0.984022463612253,0.010288119361165592,-1.0639675358308978,-2.2808583511652323,0.336343359373064,-2.2170189708775414,18.528571406463712
5,0.5183849836997347,0.21816019187840052,-1.025870423182438,-2.390235754242227,-1.0230116219945993,0.01179192984981667,-1.1210563946540333,-2.0005563815487033,0.2877418302579953,-1.8013644705303289,18.528571406463712
5,0.47354968296312655,0.23375246473473119,-0.9548566480405304,-2.811935232181938,-0.9533312770644484,0.007441648705791982,-1.0190287659615933,-2.3769641000422084,0.32062223572061715,-2.359532371994929,18.528571406463712
6,0.49896387892572447,0.25442513063943295,-0.9906731833643162,-3.1088066690209657,-0.9898516142823031,0.0035318581934510717,-0.8991524419282086,-3.0972828700097343,0.20078236394643473,-2.114391893023667,19.351403403599978
6,0.5175526142182993,0.2404112818109491,-1.0143896977373503,-2.850413445076462,-1.0134992148818411,0.0030474211166843586,-0.9340815358648342,-2.88244604698691,0.14048890199849434,-1.885791989255683,19.351403403599978
6,0.5341267101158461,0.20240980911920234,-1.0375116073882202,-1.99768988693518,-1.0373703026490966,0.0038827762681465667,-0.9693407353545354,-1.9641469583613311,0.08370494502709383,-0.9086639516299684,19.351403403599978
6,0.5228380537270845,0.23152533053687183,-1.0217046236783738,-2.6168062960310063,-1.0210087717217404,0.002710070016094216,-0.9451736555570278,-2.675245538210265,0.09668584187244658,-1.6653176045549447,19.351403403599978
7,0.5107905618003121,0.2489958556563795,-1.0050605418420424,-3.0598268667997397,-1.0050568077772772,0.0016421366211386177,-0.7975805249388941,-3.0323191258490327,0.013594727207715113,-1.635456764516313,19.35680825582545
7,0.530617461297655,0.21122509974019035,-1.0335919475662474,-2.177325236117838,-1.0335995996375702,0.0017968213035858612,-0.8405435091299296,-2.169501199328194,0.015030370121608324,-0.8029400038432044,19.35680825582545
7,0.514835965175951,0.24433207571078652,-1.0105613113450913,-2.953286230000097,-1.010559722153329,0.0016524905029173804,-0.8058635837405745,-2.9416416535520318,0.006264138138641725,-1.5479637799800194,19.35680825582545
7,0.5067828916120776,0.2520731134523307,-0.9999889610593936,-3.1069520843128386,-0.9999850241974673,0.001643519812542158,-0.7899464098591125,-3.0804933998525144,0.014244921211821115,-1.6819392138354612,19.35680825582545
